Year,quarter,citymarketid_1,citymarketid_2,city1,city2,airportid_1,airportid_2,airport_1,airport_2,nsmiles,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low,Geocoded_City1,Geocoded_City2,carrier_name
2023,3,30721,31453,"Boston, MA (Metropolitan Area)","Houston, TX",13296,12191,MHT,HOU,1609,22,258.98,WN,0.9854,257.68,WN,0.9854,257.68,,,Southwest
2023,3,30721,31453,"Boston, MA (Metropolitan Area)","Houston, TX",13296,12266,MHT,IAH,1609,13,344.39,AA,0.55,362.07,WN,0.275,296.46,,,American
2023,3,30721,31453,"Boston, MA (Metropolitan Area)","Houston, TX",14307,12191,PVD,HOU,1609,52,234.46,WN,0.9287,230.14,WN,0.9287,230.14,,,Southwest
2023,3,30721,31453,"Boston, MA (Metropolitan Area)","Houston, TX",14307,12266,PVD,IAH,1609,57,321.62,UA,0.3276,383.35,WN,0.1619,204.59,,,United
2023,3,30721,31454,"Boston, MA (Metropolitan Area)","Orlando, FL",10721,13204,BOS,MCO,1142,2987,174.62,B6,0.4194,189.4,NK,0.2093,97.6,,,JetBlue
2023,3,30721,31454,"Boston, MA (Metropolitan Area)","Orlando, FL",13296,13204,MHT,MCO,1142,414,175.5,WN,0.584,216.96,NK,0.374,93.7,,,Southwest
2023,3,30721,31454,"Boston, MA (Metropolitan Area)","Orlando, FL",14307,13204,PVD,MCO,1142,1020,160.07,WN,0.5315,161.2,MX,0.122,99.31,,,Southwest
2023,3,30721,31650,"Boston, MA (Metropolitan Area)","Minneapolis/St. Paul, MN",10721,13487,BOS,MSP,1124,1557,244.11,DL,0.6059,292.17,SY,0.1781,136.09,,,Delta
2023,3,30721,31650,"Boston, MA (Metropolitan Area)","Minneapolis/St. Paul, MN",13296,13487,MHT,MSP,1124,27,260.52,WN,0.7287,238.72,WN,0.7287,238.72,,,Southwest
2023,3,30721,31650,"Boston, MA (Metropolitan Area)","Minneapolis/St. Paul, MN",14307,13487,PVD,MSP,1124,174,176.98,SY,0.3657,108.19,SY,0.3657,108.19,,,Sun Country
2023,3,30721,31703,"Boston, MA (Metropolitan Area)","New York City, NY (Metropolitan Area)",10721,11618,BOS,EWR,209,1173,155.36,UA,0.8613,158.56,DL,0.1061,142.57,,,United
2023,3,30721,31703,"Boston, MA (Metropolitan Area)","New York City, NY (Metropolitan Area)",10721,12197,BOS,HPN,209,16,158.48,DL,0.9664,153.84,DL,0.9664,153.84,,,Delta
2023,3,30721,31703,"Boston, MA (Metropolitan Area)","New York City, NY (Metropolitan Area)",10721,12478,BOS,JFK,209,538,165.96,B6,0.381,158.53,B6,0.381,158.53,,,JetBlue
2023,3,30721,31703,"Boston, MA (Metropolitan Area)","New York City, NY (Metropolitan Area)",10721,12953,BOS,LGA,209,1406,171.77,DL,0.5575,194.14,B6,0.4275,142.95,,,Delta
2023,3,30721,31703,"Boston, MA (Metropolitan Area)","New York City, NY (Metropolitan Area)",13296,11618,MHT,EWR,209,67,191.17,UA,0.987,190.59,UA,0.987,190.59,,,United
2023,3,30721,31703,"Boston, MA (Metropolitan Area)","New York City, NY (Metropolitan Area)",14307,11618,PVD,EWR,209,54,207,UA,0.998,207.05,UA,0.998,207.05,,,United
2023,3,30721,31703,"Boston, MA (Metropolitan Area)","New York City, NY (Metropolitan Area)",14307,12953,PVD,LGA,209,15,238.25,DL,1,238.25,DL,1,238.25,,,Delta
2023,3,30721,31714,"Boston, MA (Metropolitan Area)","Fort Myers, FL",10721,14635,BOS,RSW,1271,847,222.02,B6,0.6183,214.11,B6,0.6183,214.11,,,JetBlue
2023,3,30721,31714,"Boston, MA (Metropolitan Area)","Fort Myers, FL",13296,14635,MHT,RSW,1271,37,245.42,WN,0.6726,212.41,WN,0.6726,212.41,,,Southwest
2023,3,30721,31714,"Boston, MA (Metropolitan Area)","Fort Myers, FL",14307,14635,PVD,RSW,1271,160,154.87,MX,0.5116,106.75,MX,0.5116,106.75,,,Breeze
2023,3,30721,31986,"Boston, MA (Metropolitan Area)","Grand Rapids, MI",10721,11986,BOS,GRR,740,189,199.8,G4,0.4059,98.41,G4,0.4059,98.41,,,Allegiant
2023,3,30721,31986,"Boston, MA (Metropolitan Area)","Grand Rapids, MI",13296,11986,MHT,GRR,740,19,270.22,WN,0.4884,249.54,WN,0.4884,249.54,,,Southwest
2023,3,30721,31986,"Boston, MA (Metropolitan Area)","Grand Rapids, MI",14307,11986,PVD,GRR,740,31,266.51,WN,0.3216,213.87,WN,0.3216,213.87,,,Southwest
2023,3,30721,32211,"Boston, MA (Metropolitan Area)","Las Vegas, NV",10721,12889,BOS,LAS,2381,1430,275.65,B6,0.4472,276.61,NK,0.1533,141.07,,,JetBlue
2023,3,30721,32211,"Boston, MA (Metropolitan Area)","Las Vegas, NV",13296,12889,MHT,LAS,2381,41,308.72,WN,0.5952,289.45,WN,0.5952,289.45,,,Southwest
2023,3,30721,32211,"Boston, MA (Metropolitan Area)","Las Vegas, NV",14307,12889,PVD,LAS,2381,92,311.09,WN,0.4186,283.45,WN,0.4186,283.45,,,Southwest
2023,3,30721,32337,"Boston, MA (Metropolitan Area)","Indianapolis, IN",10721,12339,BOS,IND,818,599,254.72,AA,0.4522,261.02,AA,0.4522,261.02,,,American
2023,3,30721,32337,"Boston, MA (Metropolitan Area)","Indianapolis, IN",13296,12339,MHT,IND,818,24,269.18,WN,0.4636,228.4,WN,0.4636,228.4,,,Southwest
2023,3,30721,32337,"Boston, MA (Metropolitan Area)","Indianapolis, IN",14307,12339,PVD,IND,818,52,258.44,AA,0.4295,267.5,WN,0.3242,230.39,,,American
2023,3,30721,32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",10721,13796,BOS,OAK,2704,38,300.92,WN,0.6952,293.12,NK,0.1111,181.33,,,Southwest
2023,3,30721,32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",10721,14771,BOS,SFO,2704,3522,373.77,UA,0.3487,402.41,AS,0.1173,308.58,,,United
2023,3,30721,32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",10721,14831,BOS,SJC,2704,266,284.99,B6,0.6242,272.23,WN,0.106,270.12,,,JetBlue
2023,3,30721,32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",13296,13796,MHT,OAK,2704,7,313.57,WN,0.9692,314.49,WN,0.9692,314.49,,,Southwest
2023,3,30721,32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",13296,14771,MHT,SFO,2704,12,414.2,AA,0.5888,438.45,UA,0.3364,379.56,,,American
2023,3,30721,32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",13296,14831,MHT,SJC,2704,7,382.98,WN,0.9333,389.53,AA,0.0333,252.85,,,Southwest
2023,3,30721,32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",14307,13796,PVD,OAK,2704,14,330.7,WN,0.9398,316.34,WN,0.9398,316.34,,,Southwest
2023,3,30721,32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",14307,14771,PVD,SFO,2704,65,428.11,AA,0.4161,368.86,AA,0.4161,368.86,,,American
2023,3,30721,32457,"Boston, MA (Metropolitan Area)","San Francisco, CA (Metropolitan Area)",14307,14831,PVD,SJC,2704,15,375.43,WN,0.5111,297.9,WN,0.5111,297.9,,,Southwest
2023,3,30721,32467,"Boston, MA (Metropolitan Area)","Miami, FL (Metropolitan Area)",10721,11697,BOS,FLL,1283,1463,181.69,B6,0.5049,180.97,NK,0.1589,123.22,,,JetBlue
2023,3,30721,32467,"Boston, MA (Metropolitan Area)","Miami, FL (Metropolitan Area)",10721,13303,BOS,MIA,1283,1694,197.2,AA,0.4772,234.13,NK,0.1506,103.55,,,American
2023,3,30721,34100,"Boston, MA (Metropolitan Area)","Philadelphia, PA",10721,14100,BOS,PHL,289,1559,180.73,AA,0.6361,195.18,B6,0.1568,165.09,,,American
2023,3,30721,32467,"Boston, MA (Metropolitan Area)","Miami, FL (Metropolitan Area)",13296,11697,MHT,FLL,1283,28,226.14,WN,0.7674,206.73,WN,0.7674,206.73,,,Southwest
2023,3,30721,32467,"Boston, MA (Metropolitan Area)","Miami, FL (Metropolitan Area)",13296,13303,MHT,MIA,1283,9,288.31,AA,0.5357,324.05,WN,0.4167,229.89,,,American
2023,3,30721,32467,"Boston, MA (Metropolitan Area)","Miami, FL (Metropolitan Area)",14307,11697,PVD,FLL,1283,407,162.65,B6,0.7628,155.8,B6,0.7628,155.8,,,JetBlue
2023,3,30721,32467,"Boston, MA (Metropolitan Area)","Miami, FL (Metropolitan Area)",14307,13303,PVD,MIA,1283,36,260.1,AA,0.5813,281.69,WN,0.2289,198.37,,,American
2023,3,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10721,10800,BOS,BUR,2611,40,346.11,AA,0.4054,360.56,WN,0.2865,280.51,,,American
2023,3,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10721,12892,BOS,LAX,2611,3546,365.79,B6,0.3437,364.92,UA,0.1516,342.21,,,JetBlue
2023,3,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10721,12954,BOS,LGB,2611,33,224.48,WN,0.9474,218.26,WN,0.9474,218.26,,,Southwest
2023,3,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10721,13891,BOS,ONT,2611,119,313.11,AA,0.5068,296.55,WN,0.1656,296.51,,,American
2023,3,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10721,14908,BOS,SNA,2611,197,353.73,AA,0.4862,327.34,AA,0.4862,327.34,,,American
2023,3,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",13296,10800,MHT,BUR,2611,5,354.02,WN,0.8837,344.73,WN,0.8837,344.73,,,Southwest
2023,3,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",13296,12892,MHT,LAX,2611,25,340.64,AA,0.3982,376.26,WN,0.3938,301.86,,,American
2023,3,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",13296,12954,MHT,LGB,2611,3,272.74,WN,1,272.74,WN,1,272.74,,,Southwest
2023,3,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",13296,13891,MHT,ONT,2611,7,308.82,WN,0.619,253.67,WN,0.619,253.67,,,Southwest
2023,3,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",13296,14908,MHT,SNA,2611,4,432.92,AA,0.8049,429.48,UA,0.1707,382.71,,,American
2023,3,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",14307,10800,PVD,BUR,2611,8,268.92,WN,0.8974,262.54,AA,0.0641,260.98,,,Southwest
2023,3,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",14307,12892,PVD,LAX,2611,185,275.02,MX,0.3261,189.41,MX,0.3261,189.41,,,Breeze
2023,3,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",14307,12954,PVD,LGB,2611,9,254.66,WN,1,254.66,WN,1,254.66,,,Southwest
2023,3,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",14307,13891,PVD,ONT,2611,17,379.28,AA,0.3922,372.68,WN,0.3399,285.01,,,American
2023,3,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",14307,14908,PVD,SNA,2611,54,322.58,MX,0.4631,191.01,MX,0.4631,191.01,,,Breeze
2023,3,30721,33044,"Boston, MA (Metropolitan Area)","Louisville, KY",10721,14730,BOS,SDF,829,262,243.27,AA,0.5289,245.07,AA,0.5289,245.07,,,American
2023,3,30721,33044,"Boston, MA (Metropolitan Area)","Louisville, KY",13296,14730,MHT,SDF,829,21,246.34,WN,0.6,216.86,WN,0.6,216.86,,,Southwest
2023,3,30721,33044,"Boston, MA (Metropolitan Area)","Louisville, KY",14307,14730,PVD,SDF,829,35,267.71,WN,0.358,241.72,WN,0.358,241.72,,,Southwest
2023,3,30721,33105,"Boston, MA (Metropolitan Area)","Cincinnati, OH",10721,11193,BOS,CVG,752,543,260.43,DL,0.6562,265.86,AA,0.2887,251.24,,,Delta
2023,3,30721,33105,"Boston, MA (Metropolitan Area)","Cincinnati, OH",13296,11193,MHT,CVG,752,22,254.71,AA,0.466,287.61,WN,0.3932,224.57,,,American
2023,3,30721,33105,"Boston, MA (Metropolitan Area)","Cincinnati, OH",14307,11193,PVD,CVG,752,99,146,MX,0.352,79.02,G4,0.1491,74.39,,,Breeze
2023,3,30721,33192,"Boston, MA (Metropolitan Area)","Sacramento, CA",10721,14893,BOS,SMF,2636,355,301.87,B6,0.3871,306.84,AA,0.1577,245.02,,,JetBlue
2023,3,30721,33192,"Boston, MA (Metropolitan Area)","Sacramento, CA",13296,14893,MHT,SMF,2636,17,362.42,WN,0.7974,345.31,WN,0.7974,345.31,,,Southwest
2023,3,30721,33192,"Boston, MA (Metropolitan Area)","Sacramento, CA",14307,14893,PVD,SMF,2636,29,349.31,WN,0.4104,318.25,WN,0.4104,318.25,,,Southwest
2023,3,30721,33195,"Boston, MA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",10721,15304,BOS,TPA,1204,1717,187.98,B6,0.5846,169.07,B6,0.5846,169.07,,,JetBlue
2023,3,30721,33195,"Boston, MA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",13296,15304,MHT,TPA,1204,99,243.83,WN,0.846,232.7,WN,0.846,232.7,,,Southwest
2023,3,30721,33195,"Boston, MA (Metropolitan Area)","Tampa, FL (Metropolitan Area)",14307,15304,PVD,TPA,1204,364,185.34,WN,0.6105,207.04,MX,0.2521,97.33,,,Southwest
2023,3,30721,33198,"Boston, MA (Metropolitan Area)","Kansas City, MO",10721,13198,BOS,MCI,1256,589,216.73,DL,0.47,253.39,B6,0.2551,149.39,,,Delta
2023,3,30721,33198,"Boston, MA (Metropolitan Area)","Kansas City, MO",13296,13198,MHT,MCI,1256,36,235.93,WN,0.7885,223.27,WN,0.7885,223.27,,,Southwest
2023,3,30721,33198,"Boston, MA (Metropolitan Area)","Kansas City, MO",14307,13198,PVD,MCI,1256,62,233.62,WN,0.5871,212.4,WN,0.5871,212.4,,,Southwest
2023,3,30721,33214,"Boston, MA (Metropolitan Area)","San Antonio, TX",10721,14683,BOS,SAT,1764,413,209.84,B6,0.4296,189.31,B6,0.4296,189.31,,,JetBlue
2023,3,30721,33214,"Boston, MA (Metropolitan Area)","San Antonio, TX",13296,14683,MHT,SAT,1764,31,245.07,WN,0.7832,229.5,WN,0.7832,229.5,,,Southwest
2023,3,30721,33214,"Boston, MA (Metropolitan Area)","San Antonio, TX",14307,14683,PVD,SAT,1764,58,229.66,WN,0.4011,205.84,WN,0.4011,205.84,,,Southwest
2023,3,30721,33244,"Boston, MA (Metropolitan Area)","Memphis, TN",10721,13244,BOS,MEM,1139,208,290.16,DL,0.5042,295.68,AA,0.3971,290.79,,,Delta
2023,3,30721,33244,"Boston, MA (Metropolitan Area)","Memphis, TN",13296,13244,MHT,MEM,1139,12,293.58,AA,0.729,309.93,WN,0.2336,247.84,,,American
2023,3,30721,33244,"Boston, MA (Metropolitan Area)","Memphis, TN",14307,13244,PVD,MEM,1139,32,292.79,AA,0.4799,293.72,WN,0.2383,266.32,,,American
2023,3,30721,33342,"Boston, MA (Metropolitan Area)","Milwaukee, WI",10721,13342,BOS,MKE,860,539,212.85,B6,0.439,168.33,B6,0.439,168.33,,,JetBlue
2023,3,30721,33342,"Boston, MA (Metropolitan Area)","Milwaukee, WI",13296,13342,MHT,MKE,860,20,253.77,WN,0.7622,222.6,WN,0.7622,222.6,,,Southwest
2023,3,30721,33342,"Boston, MA (Metropolitan Area)","Milwaukee, WI",14307,13342,PVD,MKE,860,42,229.61,WN,0.5233,210.93,WN,0.5233,210.93,,,Southwest
2023,3,30721,33495,"Boston, MA (Metropolitan Area)","New Orleans, LA",10721,13495,BOS,MSY,1371,588,190.54,DL,0.4156,208.55,B6,0.4035,166.41,,,Delta
2023,3,30721,33495,"Boston, MA (Metropolitan Area)","New Orleans, LA",13296,13495,MHT,MSY,1371,19,231.17,WN,0.6959,204.39,WN,0.6959,204.39,,,Southwest
2023,3,30721,33495,"Boston, MA (Metropolitan Area)","New Orleans, LA",14307,13495,PVD,MSY,1371,73,243.3,WN,0.4345,222.23,MX,0.1369,154.18,,,Southwest
2023,3,30721,33570,"Boston, MA (Metropolitan Area)","San Diego, CA",10721,14679,BOS,SAN,2588,1439,334,B6,0.3786,360.43,DL,0.2315,325.11,,,JetBlue
2023,3,30721,33570,"Boston, MA (Metropolitan Area)","San Diego, CA",13296,14679,MHT,SAN,2588,25,345.62,WN,0.4421,326.46,WN,0.4421,326.46,,,Southwest
2023,3,30721,33570,"Boston, MA (Metropolitan Area)","San Diego, CA",14307,14679,PVD,SAN,2588,110,363.41,AA,0.4467,371.78,WN,0.2101,316.32,,,American
2023,3,30721,33667,"Boston, MA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",10721,13931,BOS,ORF,487,247,223.6,DL,0.5277,254.97,WN,0.1025,188.23,,,Delta
2023,3,30721,33667,"Boston, MA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",10721,14098,BOS,PHF,487,4,335.51,AA,1,335.51,AA,1,335.51,,,American
2023,3,30721,33667,"Boston, MA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",13296,13931,MHT,ORF,487,45,208.66,WN,0.7105,188.24,WN,0.7105,188.24,,,Southwest
2023,3,30721,33667,"Boston, MA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",13296,14098,MHT,PHF,487,1,435.25,AA,1,435.25,AA,1,435.25,,,American
2023,3,30721,33667,"Boston, MA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",14307,13931,PVD,ORF,487,191,145.1,MX,0.5868,105.33,MX,0.5868,105.33,,,Breeze
2023,3,30721,33667,"Boston, MA (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",14307,14098,PVD,PHF,487,1,470.99,AA,1,470.99,AA,1,470.99,,,American
2023,3,30721,34027,"Boston, MA (Metropolitan Area)","West Palm Beach/Palm Beach, FL",10721,14027,BOS,PBI,1222,874,195.37,B6,0.6465,185.02,B6,0.6465,185.02,,,JetBlue
2023,3,30721,34027,"Boston, MA (Metropolitan Area)","West Palm Beach/Palm Beach, FL",13296,14027,MHT,PBI,1222,24,241.05,WN,0.6227,215.85,WN,0.6227,215.85,,,Southwest
2023,3,30721,34027,"Boston, MA (Metropolitan Area)","West Palm Beach/Palm Beach, FL",14307,14027,PVD,PBI,1222,320,174.8,B6,0.8512,169,B6,0.8512,169,,,JetBlue
2023,3,30721,34057,"Boston, MA (Metropolitan Area)","Portland, OR",10721,14057,BOS,PDX,2537,901,313.08,AS,0.4328,354.29,B6,0.3681,257.24,,,Alaska
2023,3,30721,34057,"Boston, MA (Metropolitan Area)","Portland, OR",13296,14057,MHT,PDX,2537,13,354.43,WN,0.5932,320.46,WN,0.5932,320.46,,,Southwest
2023,3,30721,34057,"Boston, MA (Metropolitan Area)","Portland, OR",14307,14057,PVD,PDX,2537,32,368.86,AA,0.3241,321.66,WN,0.2517,290.48,,,American
2023,3,30721,34100,"Boston, MA (Metropolitan Area)","Philadelphia, PA",13296,14100,MHT,PHL,289,76,284.6,AA,0.98,285.33,AA,0.98,285.33,,,American
2023,3,30721,34100,"Boston, MA (Metropolitan Area)","Philadelphia, PA",14307,14100,PVD,PHL,289,69,342.47,AA,0.9857,344.34,UA,0.0111,227.6,,,American
2023,3,30721,34492,"Boston, MA (Metropolitan Area)","Raleigh/Durham, NC",10721,14492,BOS,RDU,625,1427,200.81,B6,0.4874,185.58,B6,0.4874,185.58,,,JetBlue
2023,3,30721,34492,"Boston, MA (Metropolitan Area)","Raleigh/Durham, NC",13296,14492,MHT,RDU,625,101,150.36,XP,0.528,82.11,XP,0.528,82.11,,,Avelo
2023,3,30721,34492,"Boston, MA (Metropolitan Area)","Raleigh/Durham, NC",14307,14492,PVD,RDU,625,154,160.83,MX,0.4562,102.01,MX,0.4562,102.01,,,Breeze
2023,3,30721,34524,"Boston, MA (Metropolitan Area)","Richmond, VA",10721,14524,BOS,RIC,487,659,178.53,B6,0.581,168.34,B6,0.581,168.34,,,JetBlue
2023,3,30721,34524,"Boston, MA (Metropolitan Area)","Richmond, VA",13296,14524,MHT,RIC,487,9,259.3,AA,0.6463,279.72,UA,0.3537,222,,,American
2023,3,30721,34524,"Boston, MA (Metropolitan Area)","Richmond, VA",14307,14524,PVD,RIC,487,55,140.12,MX,0.5992,73.04,MX,0.5992,73.04,,,Breeze
2023,3,30721,34576,"Boston, MA (Metropolitan Area)","Rochester, NY",10721,14576,BOS,ROC,343,270,132.67,AA,0.4332,151.29,B6,0.4296,112.02,,,American
2023,3,30721,34576,"Boston, MA (Metropolitan Area)","Rochester, NY",13296,14576,MHT,ROC,343,2,230.22,WN,0.4444,204.75,WN,0.4444,204.75,,,Southwest
2023,3,30721,34576,"Boston, MA (Metropolitan Area)","Rochester, NY",14307,14576,PVD,ROC,343,4,213.56,WN,0.5758,176.37,WN,0.5758,176.37,,,Southwest
2023,3,30721,34614,"Boston, MA (Metropolitan Area)","Salt Lake City, UT",10721,14869,BOS,SLC,2105,902,324.88,DL,0.6153,376.01,B6,0.2739,230.86,,,Delta
2023,3,30721,34614,"Boston, MA (Metropolitan Area)","Salt Lake City, UT",13296,14869,MHT,SLC,2105,22,292.31,WN,0.7739,284.33,WN,0.7739,284.33,,,Southwest
2023,3,30721,34614,"Boston, MA (Metropolitan Area)","Salt Lake City, UT",14307,14869,PVD,SLC,2105,41,299.58,AA,0.3147,281.32,WN,0.2827,254.56,,,American
2023,3,30721,34685,"Boston, MA (Metropolitan Area)","Savannah, GA",10721,14685,BOS,SAV,917,378,224.03,B6,0.617,219.45,AA,0.1163,211.49,,,JetBlue
2023,3,30721,34685,"Boston, MA (Metropolitan Area)","Savannah, GA",13296,14685,MHT,SAV,917,23,230.29,WN,0.6389,195.62,WN,0.6389,195.62,,,Southwest
2023,3,30721,34685,"Boston, MA (Metropolitan Area)","Savannah, GA",14307,14685,PVD,SAV,917,47,240.05,AA,0.3879,249.98,WN,0.3388,204.23,,,American
2023,3,30721,34986,"Boston, MA (Metropolitan Area)","Sarasota/Bradenton, FL",10721,14986,BOS,SRQ,1240,169,163.97,G4,0.4681,95.59,G4,0.4681,95.59,,,Allegiant
2023,3,30721,34986,"Boston, MA (Metropolitan Area)","Sarasota/Bradenton, FL",13296,14986,MHT,SRQ,1240,42,211.51,WN,0.8483,188.63,WN,0.8483,188.63,,,Southwest
2023,3,30721,34986,"Boston, MA (Metropolitan Area)","Sarasota/Bradenton, FL",14307,14986,PVD,SRQ,1240,100,158.1,MX,0.519,98.97,MX,0.519,98.97,,,Breeze
2023,3,30721,35412,"Boston, MA (Metropolitan Area)","Knoxville, TN",10721,15412,BOS,TYS,831,187,192.89,G4,0.5906,97.1,G4,0.5906,97.1,,,Allegiant
2023,3,30721,35412,"Boston, MA (Metropolitan Area)","Knoxville, TN",13296,15412,MHT,TYS,831,12,322.55,AA,0.9725,321.78,AA,0.9725,321.78,,,American
2023,3,30721,35412,"Boston, MA (Metropolitan Area)","Knoxville, TN",14307,15412,PVD,TYS,831,27,316.94,AA,0.7328,310.84,AA,0.7328,310.84,,,American
2018,4,30721,30693,"Boston, MA (Metropolitan Area)","Nashville, TN",10721,10693,BOS,BNA,942,1350,180.58,WN,0.3766,164.58,WN,0.3766,164.58,,,Southwest
2018,4,30721,30792,"Boston, MA (Metropolitan Area)","Buffalo, NY",10721,10792,BOS,BUF,395,590,132.6,B6,0.7252,136.8,DL,0.2503,117.08,,,JetBlue
2018,4,30721,32575,"Boston, MA (Metropolitan Area)","Los Angeles, CA (Metropolitan Area)",10721,10800,BOS,BUR,2611,176,216.86,B6,0.8883,210.94,B6,0.8883,210.94,,,JetBlue
2018,4,30721,30852,"Boston, MA (Metropolitan Area)","Washington, DC (Metropolitan Area)",10721,10821,BOS,BWI,418,1811,137.21,WN,0.6068,138.51,WN,0.6068,138.51,,,Southwest
2018,4,30721,30647,"Boston, MA (Metropolitan Area)","Cleveland, OH (Metropolitan Area)",10721,10874,BOS,CAK,563,22,209.87,AA,0.6553,192.69,AA,0.6553,192.69,,,American
2018,4,30721,30994,"Boston, MA (Metropolitan Area)","Charleston, SC",10721,10994,BOS,CHS,836,498,194.37,B6,0.6224,191.07,DL,0.2342,188.46,,,JetBlue
2018,4,30721,30647,"Boston, MA (Metropolitan Area)","Cleveland, OH (Metropolitan Area)",10721,11042,BOS,CLE,563,704,177.95,B6,0.5471,166.27,B6,0.5471,166.27,,,JetBlue
2018,4,30721,31057,"Boston, MA (Metropolitan Area)","Charlotte, NC",10721,11057,BOS,CLT,737,1358,196,AA,0.7334,200.84,B6,0.2292,178.64,,,American
2018,4,30721,31066,"Boston, MA (Metropolitan Area)","Columbus, OH",10721,11066,BOS,CMH,640,581,207.29,DL,0.468,234.09,WN,0.4609,175.35,,,Delta
2018,4,30721,33105,"Boston, MA (Metropolitan Area)","Cincinnati, OH",10721,11193,BOS,CVG,752,488,275.37,DL,0.7617,295.48,WN,0.057,187.72,,,Delta
2018,4,30721,30194,"Boston, MA (Metropolitan Area)","Dallas/Fort Worth, TX",10721,11259,BOS,DAL,1562,257,188.8,WN,0.9695,186.16,WN,0.9695,186.16,,,Southwest
2018,4,30721,30852,"Boston, MA (Metropolitan Area)","Washington, DC (Metropolitan Area)",10721,11278,BOS,DCA,418,3156,170.01,AA,0.5832,172.25,B6,0.3889,167.21,,,American
2018,4,30721,30325,"Boston, MA (Metropolitan Area)","Denver, CO",10721,11292,BOS,DEN,1754,1778,244.39,UA,0.5089,261.53,B6,0.1993,214.96,,,United
2018,4,30721,30194,"Boston, MA (Metropolitan Area)","Dallas/Fort Worth, TX",10721,11298,BOS,DFW,1562,1708,255.19,AA,0.7258,275.24,B6,0.2088,192.78,,,American
2018,4,30721,31295,"Boston, MA (Metropolitan Area)","Detroit, MI",10721,11433,BOS,DTW,632,1268,184,DL,0.6691,191.95,B6,0.264,169.79,,,Delta
2018,4,30721,31703,"Boston, MA (Metropolitan Area)","New York City, NY (Metropolitan Area)",10721,11618,BOS,EWR,209,1567,182.65,UA,0.7218,192.17,B6,0.2709,158.11,,,United
2018,4,30721,32467,"Boston, MA (Metropolitan Area)","Miami, FL (Metropolitan Area)",10721,11697,BOS,FLL,1283,1769,195.3,B6,0.5856,218.05,NK,0.1744,121.35,,,JetBlue
